voxel_id,R_nm,theta_rad,D,sigma,R_norm,cos_theta,x_norm,z_norm
210,610.4061012173336,3.0188703279349793,1.6110386468398186,0.03670009905020283,12.208122024346672,-0.9924790617648989,1.4944512606577804,-12.116305492634984
211,1545.062605430463,1.3465954675336138,0.4685893962886104,0.02203267465776829,30.90125210860926,0.22232729329109077,30.127858326257527,6.870191740612708
213,134.18813940991325,2.09794689492993,43.38129380796601,1.1558292920558457,2.683762788198265,-0.5030727822942603,2.3194260178249557,-1.350128012876703
214,2659.0358590584488,1.907374610006462,0.11510671128288075,0.0034140649164141937,53.18071718116897,-0.33025930671332315,50.19676004892393,-17.56342678677018
215,1715.241603878222,0.7448837189493396,0.44149260799502216,0.020439837561135432,34.30483207756444,0.7351667326859358,23.254776686723673,25.21977131380273
216,1927.188933097736,0.1976712274121787,0.37105328562228285,0.002968581341682459,38.54377866195472,0.9805265755762643,7.56947555140709,37.79319930117595
217,95.55132620969171,2.6764320156865176,76.42144200645242,2.5530234260096654,1.9110265241938342,-0.8937495203760998,0.8572222448465756,-1.7079790394242442
218,92.16404172472274,1.8032146937869686,105.90658298886662,4.948084416228694,1.8432808344944547,-0.23033153724810948,1.7937190956904243,-0.4245657081890858
219,4893.707411672615,1.30191954573978,0.04665587242057012,0.00025016926237319626,97.8741482334523,0.26564874293018215,94.35751894436834,26.00014444357891
221,221.23020871726644,0.9757170482540121,23.371982771050465,0.20618934661239266,4.424604174345329,0.560574407141876,3.6640326803184795,2.4803198618711026
226,4827.5557975352185,0.43213900524329935,0.055967670973714585,0.0026370732667832953,96.55111595070437,0.9080719821082313,40.43697160694859,87.67536323611778
227,56.53555445727964,2.1931354904457288,260.1922116457526,7.302843962919939,1.1307110891455927,-0.5829373640827424,0.9187220893596459,-0.6591337418456586
228,777.1343191449974,0.5115997338855618,2.29714567161286,0.08464069578652428,15.54268638289995,0.8719624375536857,7.609276190327521,13.552638704565918
229,1146.9956357426934,2.9825119843774743,0.4768832797713623,0.005498084748896121,22.939912714853868,-0.9873733323004076,3.633924212607712,-22.650258059945756
231,100.03609910045571,0.7252701574943484,117.62040134668128,0.8058559023737506,2.0007219820091144,0.7483202436440989,1.327154180215199,1.4971807610411647
